domain,accession,GC_per,temp_cat
bacteria,GCF_000384175.1,71.52 ,mesophilic
bacteria,GCF_000258595.1,74.12 ,mesophilic
bacteria,GCF_001646665.1,72.30 ,mesophilic
bacteria,GCF_003122365.1,72.45 ,mesophilic
bacteria,GCF_002777535.1,70.59 ,mesophilic
bacteria,GCF_003054555.1,69.75 ,mesophilic
bacteria,GCF_005519465.1,72.50 ,mesophilic
bacteria,GCF_001005295.1,72.22 ,mesophilic
bacteria,GCF_000412265.2,72.13 ,mesophilic
bacteria,GCF_002119195.1,71.17 ,mesophilic
bacteria,GCF_005405945.1,71.10 ,mesophilic
bacteria,GCF_000147815.2,70.91 ,mesophilic
bacteria,GCF_000158915.1,71.22 ,mesophilic
bacteria,GCF_000220705.2,73.14 ,mesophilic
bacteria,GCF_004348415.1,72.97 ,mesophilic
bacteria,GCF_000993785.2,72.02 ,mesophilic
bacteria,GCF_000424765.1,72.80 ,mesophilic
bacteria,GCF_000381025.1,71.69 ,mesophilic
bacteria,GCF_000745345.1,73.56 ,mesophilic
bacteria,GCF_000380165.1,72.04 ,mesophilic
bacteria,GCF_000269985.1,74.20 ,mesophilic
bacteria,GCF_000372745.1,70.95 ,mesophilic
bacteria,GCF_000024025.1,69.77 ,mesophilic
bacteria,GCF_000504285.1,70.26 ,mesophilic
bacteria,GCF_000379885.1,72.23 ,mesophilic
bacteria,GCF_000024865.1,70.86 ,mesophilic
bacteria,GCF_900100605.1,69.30 ,mesophilic
bacteria,GCF_000092645.1,72.43 ,thermophilic
bacteria,GCF_900188445.1,72.93 ,mesophilic
bacteria,GCF_900115095.1,72.10 ,mesophilic
bacteria,GCF_900188105.1,72.27 ,mesophilic
bacteria,GCF_000425065.1,74.10 ,mesophilic
bacteria,GCF_000381885.1,73.73 ,mesophilic
bacteria,GCF_000374305.1,73.31 ,mesophilic
bacteria,GCF_003589885.1,72.81 ,thermophilic
bacteria,GCF_000024385.1,71.64 ,thermophilic
bacteria,GCF_000092985.1,72.73 ,mesophilic
bacteria,GCF_000340945.1,72.33 ,mesophilic
bacteria,GCF_000341065.1,71.41 ,mesophilic
bacteria,GCF_000341225.1,69.78 ,mesophilic
bacteria,GCF_000340985.1,69.64 ,mesophilic
bacteria,GCF_000341085.1,70.97 ,mesophilic
bacteria,GCF_000341265.1,70.82 ,mesophilic
bacteria,GCF_000341125.1,71.24 ,mesophilic
bacteria,GCF_000340965.1,69.60 ,mesophilic
bacteria,GCF_000341245.1,73.65 ,mesophilic
bacteria,GCF_000341105.1,74.84 ,mesophilic
bacteria,GCF_900167435.1,71.61 ,thermophilic
bacteria,GCF_001679725.1,68.38 ,mesophilic
bacteria,GCF_000738085.1,64.88 ,psychrophilic/psychrotrophilic
bacteria,GCF_000421145.1,64.38 ,psychrophilic/psychrotrophilic
bacteria,GCF_900142065.1,69.97 ,mesophilic
bacteria,GCF_000421565.1,69.13 ,mesophilic
bacteria,GCF_001660485.1,70.39 ,mesophilic
bacteria,GCF_000421545.1,70.19 ,mesophilic
bacteria,GCF_900104685.1,71.30 ,mesophilic
bacteria,GCF_900104895.1,69.64 ,mesophilic
bacteria,GCF_001542775.1,68.70 ,mesophilic
bacteria,GCF_900105715.1,67.29 ,mesophilic
bacteria,GCF_001647635.1,69.75 ,mesophilic
bacteria,GCF_000007665.1,67.68 ,mesophilic
bacteria,GCF_000470775.1,68.35 ,mesophilic
bacteria,GCF_000419445.1,70.93 ,mesophilic
bacteria,GCF_000421825.1,68.01 ,mesophilic
bacteria,GCF_900168345.1,73.10 ,mesophilic
bacteria,GCF_000069225.1,72.38 ,mesophilic
bacteria,GCF_002240635.1,73.65 ,mesophilic
bacteria,GCF_003067705.1,70.40 ,mesophilic
bacteria,GCF_002932875.1,69.84 ,mesophilic
bacteria,GCF_000425325.1,61.54 ,mesophilic
bacteria,GCF_900177685.1,65.39 ,mesophilic
bacteria,GCF_002096055.1,70.79 ,mesophilic
bacteria,GCF_000153145.1,59.09 ,psychrophilic/psychrotrophilic
bacteria,GCF_000247645.1,60.11 ,mesophilic
bacteria,GCF_003075375.1,69.95 ,mesophilic
bacteria,GCF_001456955.1,70.34 ,mesophilic
bacteria,GCF_004564355.1,70.62 ,mesophilic
bacteria,GCF_000956465.1,70.16 ,mesophilic
bacteria,GCF_000956575.1,70.27 ,mesophilic
bacteria,GCF_003991875.1,70.86 ,mesophilic
bacteria,GCF_900100885.1,68.79 ,mesophilic
bacteria,GCF_001592125.1,71.00 ,mesophilic
bacteria,GCF_000383475.1,69.90 ,mesophilic
bacteria,GCF_003339645.1,68.97 ,mesophilic
bacteria,GCF_000422405.1,70.68 ,mesophilic
bacteria,GCF_000956535.1,70.22 ,mesophilic
bacteria,GCF_000422745.1,68.14 ,mesophilic
bacteria,GCF_000422385.1,71.42 ,mesophilic
bacteria,GCF_004564075.1,71.62 ,mesophilic
bacteria,GCF_000425985.1,67.50 ,mesophilic
bacteria,GCF_000800925.1,68.25 ,mesophilic
bacteria,GCF_900105335.1,70.02 ,mesophilic
bacteria,GCF_900105205.1,68.58 ,mesophilic
bacteria,GCF_000956545.1,70.45 ,mesophilic
bacteria,GCF_002355535.1,52.76 ,mesophilic
bacteria,GCF_900102345.1,70.30 ,mesophilic
bacteria,GCF_001273845.1,66.77 ,mesophilic
bacteria,GCF_000350525.1,64.50 ,mesophilic
bacteria,GCF_001273835.1,69.21 ,mesophilic
bacteria,GCF_000421845.1,69.90 ,mesophilic
bacteria,GCF_000425685.1,64.29 ,mesophilic
bacteria,GCF_000425105.1,72.54 ,mesophilic
bacteria,GCF_900104705.1,72.99 ,mesophilic
bacteria,GCF_900099705.1,72.64 ,mesophilic
bacteria,GCF_002950575.1,58.33 ,mesophilic
bacteria,GCF_000423505.1,64.26 ,mesophilic
bacteria,GCF_000257665.1,51.70 ,mesophilic
bacteria,GCF_000699505.1,51.53 ,mesophilic
bacteria,GCF_000007485.1,46.33 ,mesophilic
bacteria,GCF_000741715.1,56.35 ,mesophilic
bacteria,GCF_002259745.1,62.55 ,mesophilic
bacteria,GCF_003129905.1,61.81 ,mesophilic
bacteria,GCF_000196555.1,60.33 ,mesophilic
bacteria,GCF_000269965.1,59.86 ,mesophilic
bacteria,GCF_001895165.1,62.62 ,mesophilic
bacteria,GCF_002259685.1,62.20 ,mesophilic
bacteria,GCF_000741785.1,65.34 ,mesophilic
bacteria,GCF_001417815.1,64.87 ,mesophilic
bacteria,GCF_000741175.1,63.52 ,mesophilic
bacteria,GCF_900129045.1,60.36 ,mesophilic
bacteria,GCF_000741165.1,63.10 ,mesophilic
bacteria,GCF_002259755.1,54.50 ,mesophilic
bacteria,GCF_001025135.1,62.66 ,mesophilic
bacteria,GCF_000010425.1,59.18 ,mesophilic
bacteria,GCF_000522505.1,59.87 ,mesophilic
bacteria,GCF_001042595.1,58.54 ,mesophilic
bacteria,GCF_000771405.1,64.31 ,mesophilic
bacteria,GCF_000741135.1,65.53 ,mesophilic
bacteria,GCF_000771225.1,63.08 ,mesophilic
bacteria,GCF_000260715.1,60.47 ,mesophilic
bacteria,GCF_000263595.1,42.96 ,mesophilic
bacteria,GCF_000263635.1,43.40 ,mesophilic
bacteria,GCF_000025205.1,42.02 ,mesophilic
bacteria,GCF_000741525.1,57.46 ,mesophilic
bacteria,GCF_000737845.1,56.08 ,mesophilic
bacteria,GCF_000741285.1,62.78 ,mesophilic
bacteria,GCF_000741775.1,60.95 ,mesophilic
bacteria,GCA_000741495.1,60.30 ,mesophilic
bacteria,GCF_000771265.1,59.73 ,mesophilic
bacteria,GCF_000741645.1,62.70 ,mesophilic
bacteria,GCF_000967265.1,59.90 ,mesophilic
bacteria,GCF_000706765.1,60.49 ,mesophilic
bacteria,GCF_001263395.1,62.71 ,mesophilic
bacteria,GCF_002259585.1,47.33 ,mesophilic
bacteria,GCF_002259645.1,61.05 ,mesophilic
bacteria,GCF_003129925.1,63.17 ,mesophilic
bacteria,GCF_002259705.1,55.82 ,mesophilic
bacteria,GCF_000420505.1,46.65 ,mesophilic
bacteria,GCF_000376885.1,50.06 ,mesophilic
bacteria,GCF_000269605.1,52.93 ,mesophilic
bacteria,GCF_002259605.1,65.03 ,mesophilic
bacteria,GCF_000813845.1,65.40 ,mesophilic
bacteria,GCF_900105535.1,66.13 ,mesophilic
bacteria,GCF_000022025.1,65.96 ,mesophilic
bacteria,GCF_000962805.1,65.95 ,mesophilic
bacteria,GCF_001457025.1,67.09 ,mesophilic
bacteria,GCF_000332815.1,66.15 ,mesophilic
bacteria,GCF_000189535.1,65.37 ,mesophilic
bacteria,GCF_000196235.1,65.39 ,mesophilic
bacteria,GCF_003261175.1,66.00 ,mesophilic
bacteria,GCF_000014925.1,62.43 ,mesophilic
bacteria,GCF_006538985.1,62.00 ,mesophilic
bacteria,GCF_900105345.1,68.11 ,mesophilic
bacteria,GCF_001445575.1,60.64 ,mesophilic
bacteria,GCF_000018885.1,56.27 ,mesophilic
bacteria,GCF_000376245.1,62.28 ,mesophilic
bacteria,GCA_002953615.1,69.15 ,mesophilic
bacteria,GCF_000520535.1,66.09 ,psychrophilic/psychrotrophilic
bacteria,GCF_000520555.1,65.98 ,psychrophilic/psychrotrophilic
bacteria,GCF_000520595.1,62.45 ,psychrophilic/psychrotrophilic
bacteria,GCF_000520515.1,62.87 ,psychrophilic/psychrotrophilic
bacteria,GCF_002849715.1,64.36 ,mesophilic
bacteria,GCF_000430705.1,63.62 ,mesophilic
bacteria,GCF_000520495.1,62.16 ,psychrophilic/psychrotrophilic
bacteria,GCF_000688395.1,61.90 ,mesophilic
bacteria,GCF_001302565.1,59.99 ,mesophilic
bacteria,GCF_000197735.1,59.27 ,mesophilic
bacteria,GCF_001887245.1,59.15 ,mesophilic
bacteria,GCF_000023205.1,73.00 ,mesophilic
bacteria,GCA_005280335.1,72.90 ,mesophilic
bacteria,GCF_000224415.1,70.90 ,mesophilic
bacteria,GCF_000420805.1,55.65 ,mesophilic
bacteria,GCF_000421745.1,63.75 ,thermophilic
bacteria,GCF_000220985.1,71.49 ,mesophilic
bacteria,GCF_000175615.1,59.54 ,mesophilic
bacteria,GCF_001548235.1,59.52 ,mesophilic
bacteria,GCF_000164695.2,53.69 ,mesophilic
bacteria,GCF_000010285.1,71.16 ,mesophilic
bacteria,GCF_003667225.1,70.70 ,mesophilic
bacteria,GCF_900177335.1,68.87 ,mesophilic
bacteria,GCF_000800955.1,63.81 ,mesophilic
bacteria,GCF_001275345.1,70.50 ,mesophilic
bacteria,GCF_006385015.1,64.30 ,mesophilic
bacteria,GCF_900105315.1,64.18 ,mesophilic
bacteria,GCF_900105045.1,63.30 ,mesophilic
bacteria,GCF_000178455.1,58.02 ,mesophilic
bacteria,GCF_000285835.1,69.98 ,mesophilic
bacteria,GCF_000426445.1,70.95 ,mesophilic
bacteria,GCF_001072465.1,65.50 ,mesophilic
bacteria,GCF_005696695.1,65.40 ,mesophilic
bacteria,GCF_000154225.1,65.45 ,mesophilic
bacteria,GCF_001064145.1,65.40 ,mesophilic
bacteria,GCF_000411415.1,65.10 ,mesophilic
bacteria,GCF_000185285.1,66.34 ,mesophilic
bacteria,GCF_900105015.1,65.58 ,mesophilic
bacteria,GCF_000429245.1,69.86 ,mesophilic
bacteria,GCF_000420425.1,57.56 ,mesophilic
bacteria,GCF_000364865.1,61.49 ,mesophilic
bacteria,GCF_000296505.1,57.18 ,mesophilic
bacteria,GCF_000758755.1,56.90 ,mesophilic
bacteria,GCF_000429105.1,56.43 ,mesophilic
bacteria,GCF_000820725.1,70.75 ,mesophilic
bacteria,GCF_900106055.1,58.93 ,mesophilic
bacteria,GCF_002871995.1,56.20 ,mesophilic
bacteria,GCF_000411155.1,56.65 ,mesophilic
bacteria,GCF_000159015.1,49.60 ,mesophilic
bacteria,GCF_000420065.1,53.43 ,mesophilic
bacteria,GCF_002848005.1,53.10 ,mesophilic
bacteria,GCF_900106855.1,53.00 ,mesophilic
bacteria,GCF_000420405.1,56.18 ,mesophilic
bacteria,GCF_000146285.1,55.66 ,mesophilic
bacteria,GCF_000160615.1,55.14 ,mesophilic
bacteria,GCF_900637975.1,68.95 ,mesophilic
bacteria,GCF_001956585.1,67.80 ,mesophilic
bacteria,GCF_000195595.1,67.75 ,mesophilic
bacteria,GCF_000269805.1,67.77 ,mesophilic
bacteria,GCF_000429265.1,70.74 ,mesophilic
bacteria,GCF_000711965.1,71.43 ,mesophilic
bacteria,GCF_000220835.1,69.68 ,mesophilic
bacteria,GCF_000429225.1,73.10 ,mesophilic
bacteria,GCF_004102025.1,66.82 ,mesophilic
bacteria,GCF_000159035.1,68.73 ,mesophilic
bacteria,GCF_000239695.1,57.80 ,mesophilic
bacteria,GCF_000411135.1,61.09 ,mesophilic
bacteria,GCF_000724605.1,62.20 ,mesophilic
bacteria,GCF_000420445.1,50.88 ,mesophilic
bacteria,GCF_001457435.1,60.20 ,mesophilic
bacteria,GCF_900102025.1,57.83 ,mesophilic
bacteria,GCF_000466165.1,67.72 ,mesophilic
bacteria,GCF_000758825.1,55.77 ,mesophilic
bacteria,GCF_000092365.1,53.13 ,mesophilic
bacteria,GCF_900105865.1,49.97 ,mesophilic
bacteria,GCF_003952265.1,65.58 ,mesophilic
bacteria,GCF_000023105.1,73.12 ,mesophilic
bacteria,GCF_000421225.1,70.05 ,mesophilic
bacteria,GCF_900105765.1,68.61 ,mesophilic
bacteria,GCF_000024965.1,72.45 ,mesophilic
bacteria,GCF_001750215.1,65.45 ,mesophilic
bacteria,GCF_001636295.1,73.81 ,mesophilic
bacteria,GCF_900167525.1,73.74 ,mesophilic
bacteria,GCF_003096495.1,71.90 ,mesophilic
bacteria,GCF_000515355.1,71.80 ,mesophilic
bacteria,GCF_000701465.1,70.82 ,mesophilic
bacteria,GCF_000024925.1,71.89 ,mesophilic
bacteria,GCF_000024065.1,58.42 ,mesophilic
bacteria,GCF_000423205.1,57.06 ,mesophilic
bacteria,GCF_000312125.1,61.43 ,mesophilic
bacteria,GCF_000426185.1,71.40 ,mesophilic
bacteria,GCF_000212695.1,74.72 ,mesophilic
bacteria,GCF_000218545.1,73.81 ,mesophilic
bacteria,GCF_000312005.1,74.84 ,mesophilic
bacteria,GCF_000092865.1,74.29 ,mesophilic
bacteria,GCF_000767165.1,72.18 ,mesophilic
bacteria,GCA_000767215.1,73.81 ,mesophilic
bacteria,GCF_002407065.1,71.57 ,mesophilic
bacteria,GCF_000023405.1,72.05 ,mesophilic
bacteria,GCF_003994255.1,72.35 ,mesophilic
bacteria,GCF_003355475.1,72.75 ,mesophilic
bacteria,GCF_000225825.1,72.77 ,mesophilic
bacteria,GCF_001678905.1,62.59 ,mesophilic
bacteria,GCF_000017305.1,74.25 ,mesophilic
bacteria,GCF_000152705.1,68.44 ,mesophilic
bacteria,GCF_000768695.1,71.29 ,mesophilic
bacteria,GCF_000297495.1,71.32 ,mesophilic
bacteria,GCF_000383675.1,71.50 ,mesophilic
bacteria,GCF_000184685.1,70.70 ,mesophilic
bacteria,GCF_000576575.1,70.58 ,mesophilic
bacteria,GCF_006337125.1,73.14 ,mesophilic
bacteria,GCF_000421245.1,72.21 ,mesophilic
bacteria,GCF_000421185.1,72.94 ,mesophilic
bacteria,GCF_003352835.1,69.17 ,mesophilic
bacteria,GCF_000023925.1,71.63 ,mesophilic
bacteria,GCF_900187395.1,72.34 ,mesophilic
bacteria,GCF_000376825.1,64.74 ,mesophilic
bacteria,GCF_001190945.1,68.24 ,mesophilic
bacteria,GCF_900187045.1,57.30 ,mesophilic
bacteria,GCF_003391095.1,65.30 ,mesophilic
bacteria,GCF_000426385.1,71.78 ,mesophilic
bacteria,GCF_006494775.1,72.25 ,mesophilic
bacteria,GCF_003945325.1,66.96 ,mesophilic
bacteria,GCF_000422825.1,70.78 ,mesophilic
bacteria,GCF_001653335.1,72.26 ,mesophilic
bacteria,GCF_000015265.1,71.44 ,mesophilic
bacteria,GCF_000422805.1,72.02 ,mesophilic
bacteria,GCF_900105585.1,71.76 ,mesophilic
bacteria,GCF_004777465.1,71.02 ,mesophilic
bacteria,GCF_000426525.1,73.08 ,psychrophilic/psychrotrophilic
bacteria,GCA_900067705.1,71.02 ,mesophilic
bacteria,GCF_900104965.1,73.50 ,mesophilic
bacteria,GCF_000426045.1,69.80 ,mesophilic
bacteria,GCF_001509405.1,72.14 ,mesophilic
bacteria,GCF_000160775.2,70.25 ,mesophilic
bacteria,GCF_001997345.1,68.78 ,mesophilic
bacteria,GCF_900141915.1,66.66 ,mesophilic
bacteria,GCF_001997295.1,67.93 ,mesophilic
bacteria,GCF_003859805.1,66.10 ,mesophilic
bacteria,GCF_003688855.1,66.61 ,mesophilic
bacteria,GCF_000421525.1,68.55 ,mesophilic
bacteria,GCF_003030305.1,60.10 ,mesophilic
bacteria,GCF_000204235.1,59.93 ,mesophilic
bacteria,GCF_000227295.1,63.42 ,mesophilic
bacteria,GCF_000463665.1,64.11 ,mesophilic
bacteria,GCF_000423445.1,67.97 ,mesophilic
bacteria,GCF_000425285.1,68.66 ,mesophilic
bacteria,GCF_001441165.1,68.75 ,mesophilic
bacteria,GCF_003325455.1,68.36 ,mesophilic
bacteria,GCF_000426605.1,70.58 ,mesophilic
bacteria,GCF_000940845.1,67.34 ,mesophilic
bacteria,GCF_900111365.1,66.86 ,mesophilic
bacteria,GCF_900289045.1,68.31 ,mesophilic
bacteria,GCF_900182665.1,69.37 ,mesophilic
bacteria,GCF_000423465.1,70.00 ,mesophilic
bacteria,GCF_000423085.1,68.99 ,mesophilic
bacteria,GCF_900101785.1,73.10 ,mesophilic
bacteria,GCF_000270245.1,67.27 ,mesophilic
bacteria,GCF_900105385.1,67.37 ,mesophilic
bacteria,GCF_000372465.1,67.50 ,mesophilic
bacteria,GCF_000024345.1,70.57 ,mesophilic
bacteria,GCF_900104745.1,70.61 ,mesophilic
bacteria,GCF_000373925.1,67.95 ,mesophilic
bacteria,GCF_900106035.1,72.82 ,mesophilic
bacteria,GCF_900105925.1,72.10 ,mesophilic
bacteria,GCF_000515395.1,70.92 ,mesophilic
bacteria,GCF_000384115.1,71.41 ,mesophilic
bacteria,GCF_000015025.1,66.91 ,thermophilic
bacteria,GCF_000969705.1,72.06 ,mesophilic
bacteria,GCF_004300825.1,72.61 ,mesophilic
bacteria,GCF_004322855.1,71.67 ,mesophilic
bacteria,GCA_002748455.1,61.30 ,mesophilic
bacteria,GCA_000348785.1,67.29 ,mesophilic
bacteria,GCF_000023265.1,68.29 ,thermophilic
bacteria,GCF_000745905.1,55.34 ,mesophilic
bacteria,GCF_900128965.1,51.06 ,thermophilic
bacteria,GCF_000420025.1,74.43 ,mesophilic
bacteria,GCF_000519325.1,74.13 ,mesophilic
bacteria,GCF_000240225.1,74.08 ,mesophilic
bacteria,GCF_000025265.1,72.73 ,mesophilic
bacteria,GCF_000423665.1,71.44 ,mesophilic
bacteria,GCF_000014185.1,70.48 ,thermophilic
bacteria,GCA_007164525.1,68.70 ,thermophilic
bacteria,GCF_900175965.1,66.52 ,thermophilic
bacteria,GCF_000169035.1,60.55 ,mesophilic
bacteria,GCF_000763055.1,60.20 ,mesophilic
bacteria,GCF_000156215.1,63.19 ,mesophilic
bacteria,GCF_000156175.1,62.47 ,mesophilic
bacteria,GCF_000225705.1,60.24 ,mesophilic
bacteria,GCF_000311845.1,61.97 ,mesophilic
bacteria,GCF_000195315.1,60.39 ,mesophilic
bacteria,GCF_000564995.1,48.29 ,mesophilic
bacteria,GCF_000024225.1,45.69 ,mesophilic
bacteria,GCF_000174015.1,49.26 ,mesophilic
bacteria,GCF_000468755.1,64.17 ,mesophilic
bacteria,GCF_000143845.1,64.70 ,mesophilic
bacteria,GCF_900105025.1,64.95 ,mesophilic
bacteria,GCF_000159235.2,42.66 ,mesophilic
bacteria,GCF_000179715.1,48.70 ,mesophilic
bacteria,GCF_000466405.1,49.16 ,mesophilic
bacteria,GCF_000483125.1,45.36 ,mesophilic
bacteria,GCF_001437015.1,48.68 ,mesophilic
bacteria,GCF_003966955.1,65.60 ,mesophilic
bacteria,GCA_901212675.1,67.50 ,mesophilic
bacteria,GCF_002899695.1,65.14 ,mesophilic
bacteria,GCF_000270285.1,56.20 ,mesophilic
bacteria,GCF_002899715.1,62.44 ,mesophilic
bacteria,GCF_000024265.1,64.20 ,mesophilic
bacteria,GCF_003339815.1,65.12 ,mesophilic
bacteria,GCF_000210055.1,65.48 ,mesophilic
bacteria,GCF_900199375.1,66.10 ,mesophilic
bacteria,GCF_000236865.1,62.06 ,mesophilic
bacteria,GCF_000422625.1,64.31 ,mesophilic
bacteria,GCF_000478885.1,63.46 ,mesophilic
bacteria,GCF_000023845.1,50.91 ,mesophilic
bacteria,GCF_001643775.1,59.50 ,mesophilic
bacteria,GCF_000296445.1,57.68 ,mesophilic
bacteria,GCF_003725955.1,57.67 ,mesophilic
bacteria,GCF_000023885.1,60.21 ,mesophilic
bacteria,GCF_000162875.1,62.15 ,mesophilic
bacteria,GCF_000701405.1,64.43 ,psychrophilic/psychrotrophilic
bacteria,GCF_000701425.1,65.40 ,psychrophilic/psychrotrophilic
bacteria,GCF_001507665.1,70.60 ,mesophilic
bacteria,GCF_000008565.1,66.61 ,mesophilic
bacteria,GCF_000252445.1,69.15 ,mesophilic
bacteria,GCF_000020685.1,62.97 ,mesophilic
bacteria,GCF_000378445.1,62.08 ,mesophilic
bacteria,GCF_000196275.1,66.47 ,thermophilic
bacteria,GCF_000381345.1,68.72 ,mesophilic
bacteria,GCF_900176165.1,64.87 ,mesophilic
bacteria,GCF_000482805.1,69.43 ,thermophilic
bacteria,GCF_000190555.1,65.64 ,mesophilic
bacteria,GCF_003173015.1,67.02 ,mesophilic
bacteria,GCF_000186385.1,69.83 ,mesophilic
bacteria,GCF_000317835.1,63.69 ,mesophilic
bacteria,GCF_000519345.1,69.88 ,mesophilic
bacteria,GCF_000745915.1,55.23 ,mesophilic
bacteria,GCF_000092425.1,68.14 ,thermophilic
bacteria,GCF_000381045.1,64.80 ,thermophilic
bacteria,GCF_000423905.1,64.81 ,thermophilic
bacteria,GCF_000744885.1,67.44 ,thermophilic
bacteria,GCF_000236585.1,68.58 ,thermophilic
bacteria,GCF_000376265.1,68.79 ,thermophilic
bacteria,GCF_000091545.1,69.50 ,thermophilic
bacteria,GCF_001535545.1,68.53 ,thermophilic
bacteria,GCF_002355995.1,68.99 ,thermophilic
bacteria,GCF_000421625.1,68.35 ,thermophilic
bacteria,GCF_001280255.1,67.80 ,thermophilic
bacteria,GCF_000373145.1,68.74 ,thermophilic
bacteria,GCF_000771745.2,69.01 ,thermophilic
bacteria,GCF_000024425.1,63.38 ,thermophilic
bacteria,GCF_000482765.1,63.53 ,thermophilic
bacteria,GCF_000620065.1,61.38 ,thermophilic
bacteria,GCF_000423425.1,63.16 ,thermophilic
bacteria,GCF_000373205.1,65.34 ,thermophilic
bacteria,GCF_000430045.1,69.01 ,thermophilic
bacteria,GCF_000092125.1,62.72 ,thermophilic
bacteria,GCF_000183745.1,69.81 ,thermophilic
bacteria,GCF_000195335.1,68.08 ,thermophilic
bacteria,GCF_001306035.1,59.80 ,mesophilic
bacteria,GCF_001306145.1,55.96 ,thermophilic
bacteria,GCF_000199675.1,53.85 ,thermophilic
bacteria,GCF_003966975.1,50.61 ,mesophilic
bacteria,GCF_900187885.1,67.35 ,thermophilic
bacteria,GCF_000281175.1,58.77 ,thermophilic
bacteria,GCF_000152145.1,59.26 ,mesophilic
bacteria,GCF_000516515.1,53.93 ,mesophilic
bacteria,GCF_000018865.1,56.70 ,thermophilic
bacteria,GCF_000021945.1,56.43 ,thermophilic
bacteria,GCF_000016665.1,60.39 ,thermophilic
bacteria,GCF_000017805.1,60.69 ,thermophilic
bacteria,GCA_000018565.1,50.90 ,mesophilic
bacteria,GCF_000526415.1,65.77 ,thermophilic
bacteria,GCF_000024985.1,68.11 ,thermophilic
bacteria,GCF_000297255.1,62.56 ,thermophilic
bacteria,GCF_000021685.1,64.28 ,thermophilic
bacteria,GCF_000025005.1,53.51 ,thermophilic
bacteria,GCF_001953175.1,53.96 ,mesophilic
bacteria,GCF_001466665.1,55.88 ,mesophilic
bacteria,GCF_000143165.1,55.04 ,mesophilic
bacteria,GCF_000011905.1,48.85 ,mesophilic
bacteria,GCF_001889305.1,47.30 ,mesophilic
bacteria,GCF_000178855.1,53.79 ,mesophilic
bacteria,GCF_004208415.1,51.75 ,mesophilic
bacteria,GCF_000724625.1,60.83 ,mesophilic
bacteria,GCF_000427095.1,54.58 ,thermophilic
bacteria,GCF_001180245.1,31.30 ,mesophilic
bacteria,GCF_000015645.1,31.32 ,mesophilic
bacteria,GCF_000015965.1,31.34 ,mesophilic
bacteria,GCF_000018065.1,31.15 ,mesophilic
bacteria,GCF_000012645.1,31.21 ,mesophilic
bacteria,GCF_000011465.1,30.80 ,mesophilic
bacteria,GCF_000015665.1,30.79 ,mesophilic
bacteria,GCF_000012465.1,35.12 ,mesophilic
bacteria,GCF_000007925.1,36.44 ,mesophilic
bacteria,GCF_000018585.1,38.01 ,mesophilic
bacteria,GCF_000011485.1,50.74 ,mesophilic
bacteria,GCF_000161795.2,60.09 ,mesophilic
bacteria,GCF_000012625.1,59.22 ,mesophilic
bacteria,GCF_000012505.1,54.16 ,mesophilic
bacteria,GCF_000153805.1,54.24 ,mesophilic
bacteria,GCF_000195975.1,59.41 ,mesophilic
bacteria,GCF_000737575.1,61.37 ,mesophilic
bacteria,GCF_000153285.1,57.63 ,mesophilic
bacteria,GCF_000063505.1,60.24 ,mesophilic
bacteria,GCF_000014585.1,52.45 ,mesophilic
bacteria,GCF_000230675.1,54.07 ,mesophilic
bacteria,GCF_000153065.1,64.46 ,mesophilic
bacteria,GCF_000153825.1,59.81 ,mesophilic
bacteria,GCF_000155635.1,68.74 ,mesophilic
bacteria,GCF_000316515.1,68.71 ,mesophilic
bacteria,GCF_000179235.2,64.21 ,mesophilic
bacteria,GCF_000179255.1,62.97 ,mesophilic
bacteria,GCF_000153045.1,65.39 ,mesophilic
bacteria,GCF_000063525.1,60.84 ,mesophilic
bacteria,GCF_000196515.1,38.37 ,mesophilic
bacteria,GCF_000312705.1,38.10 ,mesophilic
bacteria,GCF_000332135.1,38.78 ,mesophilic
bacteria,GCF_000317695.1,38.79 ,mesophilic
bacteria,GCF_000317535.1,42.20 ,mesophilic
bacteria,GCF_000009705.1,41.27 ,mesophilic
bacteria,GCF_000204075.1,41.41 ,mesophilic
bacteria,GCF_000316645.1,41.53 ,mesophilic
bacteria,GCF_000316625.1,40.36 ,mesophilic
bacteria,GCF_000316575.1,42.25 ,mesophilic
bacteria,GCF_000332295.1,42.20 ,mesophilic
bacteria,GCF_000020025.1,41.35 ,mesophilic
bacteria,GCF_000582685.1,41.21 ,mesophilic
bacteria,GCF_000346485.2,41.51 ,mesophilic
